,index,open,high,low,close,volume,value
1190,2022-05-01 03:05:00,49647000.0,49657000.0,49608000.0,49611000.0,1.74882028,86785340.54871
1191,2022-05-01 03:10:00,49611000.0,49611000.0,49550000.0,49550000.0,2.64221839,131041271.04371
1192,2022-05-01 03:15:00,49550000.0,49593000.0,49535000.0,49535000.0,2.09405548,103770373.55052
1193,2022-05-01 03:20:00,49535000.0,49583000.0,49466000.0,49494000.0,1.9247029,95286523.44997
1194,2022-05-01 03:25:00,49494000.0,49595000.0,49471000.0,49554000.0,11.79470143,584637585.73878
1195,2022-05-01 03:30:00,49594000.0,49594000.0,49451000.0,49457000.0,5.0912012,252109425.03399
1196,2022-05-01 03:35:00,49523000.0,49591000.0,49450000.0,49590000.0,8.54105317,422596796.45258
1197,2022-05-01 03:40:00,49588000.0,49588000.0,49525000.0,49537000.0,0.55368452,27447674.62666
1198,2022-05-01 03:45:00,49575000.0,49575000.0,49500000.0,49500000.0,0.6706435,33212873.85861
1199,2022-05-01 03:50:00,49500000.0,49561000.0,49441000.0,49495000.0,2.06202208,102054150.69064
1200,2022-05-01 03:55:00,49500000.0,49568000.0,49490000.0,49567000.0,3.95179653,195815359.47143
1201,2022-05-01 04:00:00,49534000.0,49590000.0,49534000.0,49555000.0,2.22468988,110277820.83594
1202,2022-05-01 04:05:00,49555000.0,49592000.0,49555000.0,49589000.0,0.86699454,42992194.1384
1203,2022-05-01 04:10:00,49589000.0,49591000.0,49555000.0,49558000.0,0.78578316,38963511.99579
1204,2022-05-01 04:15:00,49557000.0,49593000.0,49555000.0,49593000.0,1.29671735,64299273.88731
1205,2022-05-01 04:20:00,49593000.0,49605000.0,49555000.0,49556000.0,0.61953927,30707922.90529
1206,2022-05-01 04:25:00,49556000.0,49615000.0,49555000.0,49610000.0,1.52357277,75553808.3422
1207,2022-05-01 04:30:00,49592000.0,49645000.0,49592000.0,49596000.0,1.17949777,58536304.75264
1208,2022-05-01 04:35:00,49646000.0,49646000.0,49561000.0,49561000.0,1.0403392,51594093.72157
1209,2022-05-01 04:40:00,49589000.0,49590000.0,49563000.0,49590000.0,0.3795681,18819932.81286
1210,2022-05-01 04:45:00,49590000.0,49652000.0,49566000.0,49652000.0,0.64407113,31962257.95549
1211,2022-05-01 04:50:00,49652000.0,49700000.0,49605000.0,49692000.0,2.45390935,121872859.6991
1212,2022-05-01 04:55:00,49688000.0,49720000.0,49688000.0,49720000.0,0.86217356,42854466.46787
1213,2022-05-01 05:00:00,49720000.0,49720000.0,49680000.0,49689000.0,2.05854543,102308125.9409
1214,2022-05-01 05:05:00,49691000.0,49700000.0,49615000.0,49624000.0,1.58729975,78804745.16864
1215,2022-05-01 05:10:00,49675000.0,49675000.0,49623000.0,49645000.0,0.32548274,16153286.57085
1216,2022-05-01 05:15:00,49623000.0,49645000.0,49577000.0,49645000.0,1.77172292,87866456.20551
1217,2022-05-01 05:20:00,49600000.0,49670000.0,49575000.0,49593000.0,1.72804337,85718607.59812
1218,2022-05-01 05:25:00,49575000.0,49593000.0,49555000.0,49557000.0,1.27096233,62995957.77626
1219,2022-05-01 05:30:00,49557000.0,49575000.0,49555000.0,49574000.0,2.63392799,130536489.78786
1220,2022-05-01 05:35:00,49555000.0,49573000.0,49554000.0,49572000.0,1.73082275,85772530.6623
1221,2022-05-01 05:40:00,49572000.0,49572000.0,49555000.0,49556000.0,1.51474445,75072969.04306
1222,2022-05-01 05:45:00,49570000.0,49575000.0,49555000.0,49575000.0,2.0302201,100631369.05126
1223,2022-05-01 05:50:00,49555000.0,49613000.0,49555000.0,49613000.0,1.90359702,94365775.13079
1224,2022-05-01 05:55:00,49562000.0,49614000.0,49559000.0,49564000.0,0.92115694,45666078.64602
1225,2022-05-01 06:00:00,49564000.0,49640000.0,49564000.0,49596000.0,1.23731525,61393745.40165
1226,2022-05-01 06:05:00,49630000.0,49638000.0,49551000.0,49553000.0,4.3645718,216335148.80024
1227,2022-05-01 06:10:00,49552000.0,49611000.0,49534000.0,49609000.0,2.10321903,104214812.69245
1228,2022-05-01 06:15:00,49556000.0,49609000.0,49534000.0,49535000.0,4.07031246,201677949.4799
1229,2022-05-01 06:20:00,49535000.0,49581000.0,49535000.0,49581000.0,0.86075417,42668859.53762
1230,2022-05-01 06:25:00,49581000.0,49603000.0,49578000.0,49603000.0,1.01767884,50463152.45951
1231,2022-05-01 06:30:00,49603000.0,49639000.0,49603000.0,49613000.0,1.07859751,53518401.66851
1232,2022-05-01 06:35:00,49605000.0,49618000.0,49605000.0,49618000.0,0.73948666,36688350.60454
1233,2022-05-01 06:40:00,49617000.0,49684000.0,49613000.0,49678000.0,1.8756276,93088826.85915
1234,2022-05-01 06:45:00,49625000.0,49678000.0,49625000.0,49631000.0,1.09709541,54473867.33767
1235,2022-05-01 06:50:00,49653000.0,49675000.0,49631000.0,49651000.0,2.14968761,106732833.15316
1236,2022-05-01 06:55:00,49633000.0,49668000.0,49633000.0,49634000.0,1.26182252,62649770.28753
1237,2022-05-01 07:00:00,49634000.0,49691000.0,49577000.0,49680000.0,17.47266717,867368604.04833
1238,2022-05-01 07:05:00,49603000.0,49700000.0,49587000.0,49692000.0,14.94661881,741978762.49888
1239,2022-05-01 07:10:00,49633000.0,49720000.0,49625000.0,49698000.0,6.27836432,311911066.62534
1240,2022-05-01 07:15:00,49691000.0,49698000.0,49645000.0,49696000.0,3.19599686,158745188.05288
1241,2022-05-01 07:20:00,49696000.0,49726000.0,49627000.0,49726000.0,8.86529551,440279829.45266
1242,2022-05-01 07:25:00,49731000.0,49775000.0,49714000.0,49767000.0,8.00270235,398219650.1209
1243,2022-05-01 07:30:00,49774000.0,49813000.0,49728000.0,49804000.0,12.91159304,642706953.50982
1244,2022-05-01 07:35:00,49804000.0,49857000.0,49774000.0,49815000.0,8.67454304,432228918.18339
1245,2022-05-01 07:40:00,49815000.0,49860000.0,49789000.0,49860000.0,11.30703995,563603661.6999
1246,2022-05-01 07:45:00,49860000.0,49860000.0,49819000.0,49838000.0,5.97436482,297772615.13637
1247,2022-05-01 07:50:00,49838000.0,49876000.0,49785000.0,49875000.0,6.53681613,325831922.0741
1248,2022-05-01 07:55:00,49876000.0,49907000.0,49809000.0,49890000.0,17.55567825,875669943.8499
1249,2022-05-01 08:00:00,49890000.0,49915000.0,49602000.0,49724000.0,23.94140689,1190993812.19877
1250,2022-05-01 08:05:00,49672000.0,49855000.0,49612000.0,49733000.0,75.36542166,3748740664.7553
1251,2022-05-01 08:10:00,49732000.0,49950000.0,49659000.0,49819000.0,85.06164217,4236003336.98046
1252,2022-05-01 08:15:00,49919000.0,49919000.0,49676000.0,49683000.0,47.08933163,2344690984.58097
1253,2022-05-01 08:20:00,49683000.0,49730000.0,49596000.0,49687000.0,23.82412045,1182944419.7951
1254,2022-05-01 08:25:00,49685000.0,49685000.0,49520000.0,49522000.0,29.25774091,1450990217.25024
1255,2022-05-01 08:30:00,49520000.0,49599000.0,49471000.0,49475000.0,27.84920961,1379314535.5556
1256,2022-05-01 08:35:00,49470000.0,49476000.0,49318000.0,49447000.0,25.2807894,1248519066.94911
1257,2022-05-01 08:40:00,49447000.0,49451000.0,49318000.0,49348000.0,18.45559449,912047188.21565
1258,2022-05-01 08:45:00,49348000.0,49348000.0,49270000.0,49270000.0,27.92084435,1376470212.52497
1259,2022-05-01 08:50:00,49270000.0,49389000.0,49250000.0,49258000.0,26.02657833,1283230453.43037
1260,2022-05-01 08:55:00,49251000.0,49336000.0,49249000.0,49283000.0,18.68983079,921037038.5513
1261,2022-05-01 09:00:00,49283000.0,49501000.0,49274000.0,49440000.0,27.24938774,1345425035.61944
1262,2022-05-01 09:05:00,49434000.0,49600000.0,49403000.0,49465000.0,26.635082,1318957230.9539
1263,2022-05-01 09:10:00,49434000.0,49473000.0,49243000.0,49244000.0,26.99814184,1331899125.5675
1264,2022-05-01 09:15:00,49243000.0,49259000.0,49159000.0,49160000.0,25.09977497,1235238280.03856
1265,2022-05-01 09:20:00,49159000.0,49180000.0,49050000.0,49084000.0,34.2884763,1683487146.85514
1266,2022-05-01 09:25:00,49084000.0,49110000.0,49023000.0,49023000.0,40.07803773,1965988221.93835
1267,2022-05-01 09:30:00,49023000.0,49205000.0,48900000.0,49139000.0,85.02070299,4166930713.13121
1268,2022-05-01 09:35:00,49186000.0,49270000.0,49148000.0,49215000.0,27.08319172,1332519862.69389
1269,2022-05-01 09:40:00,49241000.0,49260000.0,49091000.0,49120000.0,26.54358296,1304937581.17672
1270,2022-05-01 09:45:00,49120000.0,49120000.0,49000000.0,49060000.0,27.36247724,1342508747.72986
1271,2022-05-01 09:50:00,49059000.0,49076000.0,48994000.0,49005000.0,20.10916414,985581371.5657
1272,2022-05-01 09:55:00,49005000.0,49033000.0,48916000.0,48960000.0,19.76579436,968352179.48499
1273,2022-05-01 10:00:00,48960000.0,48974000.0,48900000.0,48924000.0,26.51114186,1297085175.87423
1274,2022-05-01 10:05:00,48924000.0,48924000.0,48823000.0,48833000.0,26.33913108,1286950654.92977
1275,2022-05-01 10:10:00,48824000.0,48919000.0,48824000.0,48832000.0,20.57182022,1005324670.62521
1276,2022-05-01 10:15:00,48830000.0,48848000.0,48789000.0,48795000.0,36.13010256,1763341604.50165
1277,2022-05-01 10:20:00,48792000.0,48795000.0,48760000.0,48764000.0,19.39025566,945851974.6935
1278,2022-05-01 10:25:00,48764000.0,48775000.0,48700000.0,48706000.0,31.98900171,1558414201.52017
1279,2022-05-01 10:30:00,48706000.0,48719000.0,48600000.0,48619000.0,38.54471512,1875355781.73793
1280,2022-05-01 10:35:00,48618000.0,48780000.0,48500000.0,48763000.0,61.36212797,2982007365.86774
1281,2022-05-01 10:40:00,48754000.0,49109000.0,48730000.0,49097000.0,34.7162536,1696592255.14616
1282,2022-05-01 10:45:00,49098000.0,49100000.0,48955000.0,49026000.0,26.07073473,1278196923.95797
1283,2022-05-01 10:50:00,49031000.0,49188000.0,48999000.0,49134000.0,26.52390927,1301857853.84013
1284,2022-05-01 10:55:00,49132000.0,49146000.0,49021000.0,49097000.0,15.44099313,757815309.73887
1285,2022-05-01 11:00:00,49097000.0,49147000.0,49033000.0,49147000.0,7.95855214,390509440.75415
1286,2022-05-01 11:05:00,49147000.0,49200000.0,49125000.0,49200000.0,11.63669283,571921611.22783
1287,2022-05-01 11:10:00,49203000.0,49293000.0,49202000.0,49293000.0,20.20475356,995156458.37676
1288,2022-05-01 11:15:00,49293000.0,49430000.0,49282000.0,49419000.0,25.95820677,1280472728.01476
1289,2022-05-01 11:20:00,49408000.0,49419000.0,49350000.0,49359000.0,20.30832448,1002867119.20413
1290,2022-05-01 11:25:00,49359000.0,49366000.0,49306000.0,49308000.0,12.31543631,607604486.88478
1291,2022-05-01 11:30:00,49308000.0,49309000.0,49282000.0,49282000.0,9.32785207,459896103.12293
1292,2022-05-01 11:35:00,49282000.0,49282000.0,49146000.0,49175000.0,7.03607883,346258857.98362
1293,2022-05-01 11:40:00,49199000.0,49200000.0,49101000.0,49104000.0,6.89660196,338925006.45506
1294,2022-05-01 11:45:00,49101000.0,49154000.0,49041000.0,49154000.0,11.34578475,556955249.51107
1295,2022-05-01 11:50:00,49153000.0,49166000.0,49098000.0,49113000.0,6.94189986,341122765.62988
1296,2022-05-01 11:55:00,49113000.0,49150000.0,49105000.0,49137000.0,4.2990252,211240949.09393
1297,2022-05-01 12:00:00,49149000.0,49225000.0,49106000.0,49223000.0,13.11068271,644606633.83542
1298,2022-05-01 12:05:00,49222000.0,49306000.0,49196000.0,49306000.0,7.78236857,383205660.26117
1299,2022-05-01 12:10:00,49300000.0,49350000.0,49300000.0,49350000.0,5.26568735,259692596.00636
1300,2022-05-01 12:15:00,49350000.0,49350000.0,49280000.0,49345000.0,9.10465709,449015680.90654
1301,2022-05-01 12:20:00,49345000.0,49436000.0,49340000.0,49430000.0,11.4625635,565984582.94347
1302,2022-05-01 12:25:00,49429000.0,49472000.0,49390000.0,49445000.0,7.77848,384554781.49711
1303,2022-05-01 12:30:00,49469000.0,49494000.0,49358000.0,49494000.0,5.94394048,293805335.39951
1304,2022-05-01 12:35:00,49490000.0,49500000.0,49467000.0,49480000.0,7.82807581,387378396.12512
1305,2022-05-01 12:40:00,49480000.0,49490000.0,49390000.0,49400000.0,10.53158892,520540131.2016
1306,2022-05-01 12:45:00,49400000.0,49453000.0,49390000.0,49430000.0,6.73713099,332985212.54106
1307,2022-05-01 12:50:00,49430000.0,49437000.0,49398000.0,49436000.0,13.0081947,642889851.88986
1308,2022-05-01 12:55:00,49435000.0,49437000.0,49372000.0,49400000.0,12.79053796,632021831.62106
1309,2022-05-01 13:00:00,49374000.0,49450000.0,49374000.0,49450000.0,14.35879994,709827292.03088
1310,2022-05-01 13:05:00,49450000.0,49479000.0,49420000.0,49478000.0,29.23979782,1445960762.32733
1311,2022-05-01 13:10:00,49478000.0,49478000.0,49400000.0,49402000.0,9.41008625,465421104.42792
1312,2022-05-01 13:15:00,49420000.0,49455000.0,49376000.0,49453000.0,4.45233213,220052692.80152
1313,2022-05-01 13:20:00,49453000.0,49453000.0,49384000.0,49407000.0,6.37188795,314875571.40097
1314,2022-05-01 13:25:00,49407000.0,49440000.0,49362000.0,49400000.0,4.79010866,236655200.77027
1315,2022-05-01 13:30:00,49396000.0,49400000.0,49276000.0,49300000.0,12.80257095,631300475.28801
1316,2022-05-01 13:35:00,49297000.0,49341000.0,49277000.0,49314000.0,6.36706605,313889395.43306
1317,2022-05-01 13:40:00,49314000.0,49341000.0,49313000.0,49317000.0,6.78177553,334472516.78285
1318,2022-05-01 13:45:00,49313000.0,49318000.0,49269000.0,49314000.0,4.07594922,200954690.62371
1319,2022-05-01 13:50:00,49314000.0,49314000.0,49200000.0,49230000.0,7.92589211,390322908.80569
1320,2022-05-01 13:55:00,49208000.0,49316000.0,49208000.0,49245000.0,7.68742912,378608228.88774
1321,2022-05-01 14:00:00,49245000.0,49298000.0,49237000.0,49288000.0,7.9946029,393751447.82367
1322,2022-05-01 14:05:00,49247000.0,49288000.0,49203000.0,49250000.0,5.78134489,284682056.05394
1323,2022-05-01 14:10:00,49250000.0,49428000.0,49246000.0,49384000.0,19.23741135,949110965.12539
1324,2022-05-01 14:15:00,49384000.0,49428000.0,49300000.0,49340000.0,11.84020588,584669749.37331
1325,2022-05-01 14:20:00,49346000.0,49376000.0,49338000.0,49347000.0,5.86090197,289232973.05414
1326,2022-05-01 14:25:00,49347000.0,49365000.0,49283000.0,49301000.0,8.55198676,421820645.1034
1327,2022-05-01 14:30:00,49301000.0,49326000.0,49202000.0,49250000.0,13.17862435,649233519.99403
1328,2022-05-01 14:35:00,49250000.0,49252000.0,49209000.0,49245000.0,7.10026873,349619612.40816
1329,2022-05-01 14:40:00,49243000.0,49282000.0,49240000.0,49250000.0,12.99793791,640253971.9394
1330,2022-05-01 14:45:00,49248000.0,49292000.0,49205000.0,49245000.0,7.58668071,373570119.09144
1331,2022-05-01 14:50:00,49245000.0,49245000.0,49211000.0,49236000.0,7.4815986,368269090.16665
1332,2022-05-01 14:55:00,49236000.0,49294000.0,49217000.0,49250000.0,14.03136562,690999690.86132
1333,2022-05-01 15:00:00,49270000.0,49329000.0,49242000.0,49320000.0,18.97952041,935777909.17242
1334,2022-05-01 15:05:00,49331000.0,49410000.0,49320000.0,49353000.0,34.75335196,1715961590.41312
1335,2022-05-01 15:10:00,49400000.0,49402000.0,49283000.0,49296000.0,18.25088633,900534540.314
1336,2022-05-01 15:15:00,49297000.0,49327000.0,49235000.0,49253000.0,13.0360536,642423527.91286
1337,2022-05-01 15:20:00,49300000.0,49305000.0,49237000.0,49251000.0,15.67072768,772108723.88333
1338,2022-05-01 15:25:00,49304000.0,49330000.0,49251000.0,49274000.0,10.50728707,517955982.88147
1339,2022-05-01 15:30:00,49275000.0,49275000.0,49160000.0,49170000.0,16.85545546,829814441.49708
1340,2022-05-01 15:35:00,49206000.0,49206000.0,49095000.0,49096000.0,33.10870566,1626749629.47535
1341,2022-05-01 15:40:00,49090000.0,49147000.0,49044000.0,49101000.0,31.0160338,1521939479.96178
1342,2022-05-01 15:45:00,49100000.0,49131000.0,49061000.0,49097000.0,9.46085771,464409187.02151
1343,2022-05-01 15:50:00,49097000.0,49131000.0,49073000.0,49085000.0,9.55408857,469137642.57626
1344,2022-05-01 15:55:00,49086000.0,49110000.0,49044000.0,49049000.0,11.85765042,581867325.97114
1345,2022-05-01 16:00:00,49044000.0,49064000.0,49000000.0,49045000.0,18.55342539,909601669.02327
1346,2022-05-01 16:05:00,49046000.0,49104000.0,49037000.0,49092000.0,18.8519665,925095286.54682
1347,2022-05-01 16:10:00,49092000.0,49125000.0,49046000.0,49089000.0,11.87640222,583180155.5199
1348,2022-05-01 16:15:00,49100000.0,49120000.0,49085000.0,49090000.0,6.25370013,307092800.27387
1349,2022-05-01 16:20:00,49090000.0,49122000.0,49038000.0,49120000.0,12.3054959,604095693.13527
1350,2022-05-01 16:25:00,49120000.0,49123000.0,49071000.0,49084000.0,5.36368503,263382765.6664
1351,2022-05-01 16:30:00,49084000.0,49095000.0,49081000.0,49090000.0,6.91036,339211818.57913
1352,2022-05-01 16:35:00,49091000.0,49095000.0,49085000.0,49093000.0,6.90932625,339192099.9408
1353,2022-05-01 16:40:00,49093000.0,49095000.0,49088000.0,49088000.0,7.07351276,347246464.14745
1354,2022-05-01 16:45:00,49091000.0,49176000.0,49084000.0,49138000.0,7.67427445,376766670.38063
1355,2022-05-01 16:50:00,49093000.0,49160000.0,49093000.0,49100000.0,13.83845567,679690492.1727
1356,2022-05-01 16:55:00,49100000.0,49138000.0,49092000.0,49100000.0,7.3611274,361537625.90385
1357,2022-05-01 17:00:00,49136000.0,49136000.0,49081000.0,49088000.0,11.29500986,554510400.35135
1358,2022-05-01 17:05:00,49088000.0,49136000.0,49077000.0,49110000.0,13.86250154,680572806.82168
1359,2022-05-01 17:10:00,49110000.0,49110000.0,49088000.0,49105000.0,7.3730484,362030711.63153
1360,2022-05-01 17:15:00,49105000.0,49105000.0,49091000.0,49103000.0,5.91463847,290412478.55187
1361,2022-05-01 17:20:00,49103000.0,49136000.0,49091000.0,49121000.0,6.69359739,328718873.09451
1362,2022-05-01 17:25:00,49121000.0,49160000.0,49114000.0,49139000.0,5.21404417,256132707.10831
1363,2022-05-01 17:30:00,49144000.0,49173000.0,49139000.0,49158000.0,7.24661387,356210621.51301
1364,2022-05-01 17:35:00,49159000.0,49159000.0,49114000.0,49115000.0,6.5055586,319585688.86367
1365,2022-05-01 17:40:00,49115000.0,49137000.0,49100000.0,49134000.0,5.45288024,267811808.44883
1366,2022-05-01 17:45:00,49134000.0,49134000.0,49082000.0,49085000.0,4.60546514,226116427.48259
1367,2022-05-01 17:50:00,49085000.0,49100000.0,49083000.0,49086000.0,6.20329302,304511276.82061
1368,2022-05-01 17:55:00,49086000.0,49134000.0,49086000.0,49132000.0,4.63500404,227651977.77495
1369,2022-05-01 18:00:00,49134000.0,49135000.0,49100000.0,49111000.0,4.79629265,235585853.03821
1370,2022-05-01 18:05:00,49111000.0,49127000.0,49101000.0,49102000.0,5.04060052,247556144.99832
1371,2022-05-01 18:10:00,49114000.0,49125000.0,49045000.0,49056000.0,11.1871982,549176075.40401
1372,2022-05-01 18:15:00,49056000.0,49088000.0,49037000.0,49047000.0,3.06923856,150542760.05563
1373,2022-05-01 18:20:00,49047000.0,49070000.0,49036000.0,49038000.0,7.15927734,351106832.98263
1374,2022-05-01 18:25:00,49038000.0,49059000.0,49035000.0,49036000.0,4.1294654,202505821.03491
1375,2022-05-01 18:30:00,49035000.0,49038000.0,49020000.0,49021000.0,4.31621763,211600984.69531
1376,2022-05-01 18:35:00,49021000.0,49025000.0,49000000.0,49001000.0,15.65953742,767378698.76842
1377,2022-05-01 18:40:00,49002000.0,49005000.0,48951000.0,48998000.0,11.59974979,568205812.23447
1378,2022-05-01 18:45:00,48998000.0,49002000.0,48962000.0,49002000.0,4.4604737,218525891.79691
1379,2022-05-01 18:50:00,49000000.0,49039000.0,48980000.0,49003000.0,5.150991,252438580.27709
1380,2022-05-01 18:55:00,49036000.0,49067000.0,49036000.0,49039000.0,4.41676962,216631465.57252
1381,2022-05-01 19:00:00,49061000.0,49061000.0,49012000.0,49012000.0,4.9148904,241031362.71385
1382,2022-05-01 19:05:00,49012000.0,49013000.0,48999000.0,49003000.0,8.66837358,424769100.52127
1383,2022-05-01 19:10:00,49008000.0,49009000.0,48999000.0,49009000.0,9.7879476,479627743.53708
1384,2022-05-01 19:15:00,49007000.0,49086000.0,49000000.0,49035000.0,7.5471813,369897812.05893
1385,2022-05-01 19:20:00,49038000.0,49136000.0,49038000.0,49130000.0,5.91716168,290483638.76442
1386,2022-05-01 19:25:00,49130000.0,49132000.0,49059000.0,49084000.0,6.55805095,321910503.97486
1387,2022-05-01 19:30:00,49084000.0,49084000.0,49064000.0,49080000.0,3.72217636,182679806.0262
1388,2022-05-01 19:35:00,49079000.0,49085000.0,49079000.0,49084000.0,8.82521171,433166981.74126
1389,2022-05-01 19:40:00,49084000.0,49089000.0,49081000.0,49089000.0,5.32071114,261156575.08151
1390,2022-05-01 19:45:00,49088000.0,49089000.0,49079000.0,49080000.0,5.22911772,256656995.22812
1391,2022-05-01 19:50:00,49080000.0,49080000.0,49030000.0,49041000.0,6.54151296,320885108.51208
1392,2022-05-01 19:55:00,49051000.0,49089000.0,49031000.0,49038000.0,6.49183693,318473656.19351
1393,2022-05-01 20:00:00,49038000.0,49039000.0,49000000.0,49036000.0,5.55711669,272434906.44143
1394,2022-05-01 20:05:00,49037000.0,49038000.0,48987000.0,48989000.0,10.55470125,517290426.0359
1395,2022-05-01 20:10:00,48989000.0,48989000.0,48937000.0,48967000.0,13.33752663,653099675.26042
1396,2022-05-01 20:15:00,48966000.0,48967000.0,48875000.0,48966000.0,17.74043441,867795750.77328
1397,2022-05-01 20:20:00,48966000.0,49009000.0,48957000.0,48971000.0,12.81073362,627418497.27141
1398,2022-05-01 20:25:00,48972000.0,49004000.0,48928000.0,48929000.0,11.27123341,551862459.94468
1399,2022-05-01 20:30:00,48942000.0,48943000.0,48900000.0,48902000.0,9.64901048,472074592.47958
1400,2022-05-01 20:35:00,48902000.0,48902000.0,48840000.0,48845000.0,13.68475587,668602311.68602
1401,2022-05-01 20:40:00,48845000.0,48917000.0,48844000.0,48912000.0,6.04200135,295336787.69922
1402,2022-05-01 20:45:00,48911000.0,48916000.0,48880000.0,48905000.0,5.79401904,283306405.68578
1403,2022-05-01 20:50:00,48902000.0,48905000.0,48881000.0,48890000.0,5.28287142,258279205.18941
1404,2022-05-01 20:55:00,48890000.0,48894000.0,48880000.0,48886000.0,12.5634905,614187076.30221
1405,2022-05-01 21:00:00,48885000.0,48915000.0,48883000.0,48886000.0,7.99399934,390902210.20547
1406,2022-05-01 21:05:00,48889000.0,48890000.0,48820000.0,48821000.0,11.71599822,572327198.546
1407,2022-05-01 21:10:00,48821000.0,48878000.0,48786000.0,48873000.0,19.06976888,930721304.8983
1408,2022-05-01 21:15:00,48872000.0,48872000.0,48820000.0,48860000.0,6.48445206,316749094.70007
1409,2022-05-01 21:20:00,48837000.0,49000000.0,48837000.0,48996000.0,10.62755906,519808505.54683
1410,2022-05-01 21:25:00,48955000.0,49006000.0,48943000.0,49000000.0,13.4561328,659293563.35421
1411,2022-05-01 21:30:00,49000000.0,49006000.0,48990000.0,48990000.0,21.20030519,1038628644.18504
1412,2022-05-01 21:35:00,48992000.0,48997000.0,48988000.0,48989000.0,5.76591215,282469791.36982
1413,2022-05-01 21:40:00,48989000.0,49019000.0,48960000.0,49005000.0,5.30468301,259927771.01574
1414,2022-05-01 21:45:00,49012000.0,49020000.0,48925000.0,48940000.0,6.33737764,310397606.35341
1415,2022-05-01 21:50:00,48940000.0,49015000.0,48905000.0,48968000.0,9.21534162,451193114.7969
1416,2022-05-01 21:55:00,48969000.0,49005000.0,48956000.0,48970000.0,4.83954184,236980744.28931
1417,2022-05-01 22:00:00,48999000.0,49007000.0,48968000.0,48984000.0,3.82951346,187625004.87412
1418,2022-05-01 22:05:00,48977000.0,49000000.0,48977000.0,48997000.0,2.43619301,119343869.64779
1419,2022-05-01 22:10:00,48997000.0,48998000.0,48976000.0,48976000.0,3.46787463,169905027.47973
1420,2022-05-01 22:15:00,48976000.0,48985000.0,48950000.0,48984000.0,5.51965901,270301070.4346
1421,2022-05-01 22:20:00,48984000.0,48984000.0,48975000.0,48975000.0,2.56482604,125621250.15709
1422,2022-05-01 22:25:00,48976000.0,48984000.0,48975000.0,48976000.0,2.01844439,98859781.16737
1423,2022-05-01 22:30:00,48977000.0,48979000.0,48952000.0,48976000.0,12.94334091,633929528.67393
1424,2022-05-01 22:35:00,48979000.0,48979000.0,48938000.0,48946000.0,5.83860566,285898135.24614
1425,2022-05-01 22:40:00,48946000.0,48966000.0,48923000.0,48955000.0,2.742641,134248609.79115
1426,2022-05-01 22:45:00,48956000.0,48957000.0,48922000.0,48939000.0,4.57110125,223722350.54539
1427,2022-05-01 22:50:00,48939000.0,48960000.0,48908000.0,48949000.0,7.1630137,350423882.59966
1428,2022-05-01 22:55:00,48949000.0,48950000.0,48900000.0,48941000.0,7.76475425,379907186.01672
1429,2022-05-01 23:00:00,48940000.0,48941000.0,48862000.0,48941000.0,8.99762922,439974194.54727
1430,2022-05-01 23:05:00,48940000.0,48972000.0,48906000.0,48909000.0,4.31990204,211355942.36085
1431,2022-05-01 23:10:00,48910000.0,48955000.0,48909000.0,48920000.0,3.23025721,158015388.68724
1432,2022-05-01 23:15:00,48921000.0,48981000.0,48920000.0,48981000.0,9.89200017,484401788.14861
1433,2022-05-01 23:20:00,48979000.0,48995000.0,48949000.0,48949000.0,4.46329907,218594720.55186
1434,2022-05-01 23:25:00,48955000.0,48978000.0,48953000.0,48953000.0,1.61778695,79202862.80837
1435,2022-05-01 23:30:00,48955000.0,48955000.0,48935000.0,48935000.0,2.94385885,144103563.55733
1436,2022-05-01 23:35:00,48935000.0,48935000.0,48858000.0,48909000.0,10.25983051,501729937.9842
1437,2022-05-01 23:40:00,48910000.0,48994000.0,48909000.0,48933000.0,9.45418167,462548640.85756
1438,2022-05-01 23:45:00,48933000.0,48999000.0,48933000.0,48999000.0,3.12563138,153062814.55546
1439,2022-05-01 23:50:00,48995000.0,49052000.0,48959000.0,49001000.0,7.04354164,345194271.16597
1440,2022-05-01 23:55:00,49001000.0,49070000.0,49000000.0,49040000.0,8.13363633,398855138.80189
1441,2022-05-02 00:00:00,49004000.0,49071000.0,48999000.0,49009000.0,3.30119254,161824723.19073
1442,2022-05-02 00:05:00,49008000.0,49094000.0,49003000.0,49082000.0,3.56334259,174693046.40691
1443,2022-05-02 00:10:00,49066000.0,49088000.0,49046000.0,49055000.0,4.82216935,236649470.93211
1444,2022-05-02 00:15:00,49055000.0,49088000.0,49031000.0,49068000.0,2.67461107,131229631.96176
1445,2022-05-02 00:20:00,49087000.0,49330000.0,49068000.0,49214000.0,14.50555282,713757678.256
1446,2022-05-02 00:25:00,49212000.0,49322000.0,49157000.0,49319000.0,14.85655574,731407654.77052
1447,2022-05-02 00:30:00,49286000.0,49350000.0,49137000.0,49166000.0,18.01170116,887218638.99292
1448,2022-05-02 00:35:00,49177000.0,49190000.0,49088000.0,49178000.0,7.58635418,372802861.22856
1449,2022-05-02 00:40:00,49178000.0,49200000.0,49150000.0,49156000.0,5.15511512,253540259.36183
1450,2022-05-02 00:45:00,49197000.0,49294000.0,49162000.0,49286000.0,5.90239894,290497002.95324
1451,2022-05-02 00:50:00,49257000.0,49600000.0,49257000.0,49542000.0,31.40603681,1553743644.99852
1452,2022-05-02 00:55:00,49507000.0,49588000.0,49397000.0,49461000.0,15.67119159,775717266.68114
